time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.342637,-2.5961,-0.2019,-8.719,9.1
3.350633,-2.556,-1.3136,-7.1411,7.698
3.35534,-2.4925,-0.4718,-9.6974,10.024
3.359702,2.0449,0.1277,-1.8951,2.791
3.363728,6.6884,0.3439,6.4838,9.322
3.369175,6.123,0.9056,4.7681,7.813
3.372209,6.792,4.3382,13.0659,15.352
3.38051,1.449,-0.0313,-12.4751,12.559
3.38451,-0.9619,-0.8835,-13.6401,13.702
3.388888,-3.5625,-1.2985,-8.1078,8.951
3.39335,-5.1902,-1.1192,3.5635,6.394
3.397384,-6.1918,0.7521,-2.3977,6.682
3.406436,-3.0793,3.4509,4.5756,6.506
3.410386,1.3163,0.1337,5.6821,5.834
3.414458,4.3492,-2.4912,-7.2389,8.805
3.418522,7.8778,-0.158,-3.0643,8.454
3.422572,6.6602,1.3132,-1.7438,7.009
3.430871,1.7725,0.2864,-9.2279,9.401
3.435957,-1.7813,1.7939,-2.7211,3.714
3.439726,-4.6134,0.4655,4.2567,6.294
3.443933,-6.6115,-0.5138,6.8699,9.548
3.448041,-7.5265,0.6508,11.1923,13.503
3.452404,-3.986,2.829,5.9383,7.691
3.460786,-4.2018,2.5094,-3.7526,6.167
3.464415,-1.8266,1.2032,-3.6169,4.227
3.472424,0.7319,0.4448,-1.8797,2.066
3.473392,1.8581,-1.9192,-4.9749,5.647
3.477709,3.9394,-3.1381,-0.9404,5.123
3.485921,4.6732,-0.4218,-3.6764,5.961
3.490381,5.2967,2.5226,2.365,6.326
3.494501,3.8097,-4.4756,14.8785,15.997
3.498561,3.1188,-2.1588,7.6563,8.544
3.502754,-0.1072,1.2484,-8.0152,8.113
3.510697,-2.3806,2.4282,-2.7839,4.395
3.515553,-4.1266,2.0123,-7.7149,8.978
3.519764,-4.4785,-1.0535,-1.6317,4.882
3.524372,-3.9152,-1.2313,-5.7364,7.053
3.528258,5.0042,-0.2113,14.0573,14.923
3.532308,6.5145,1.0814,3.6969,7.568
3.541708,6.4602,-0.0924,-10.411,12.253
3.544591,3.6098,0.0616,-9.4463,10.113
3.549104,0.9953,0.946,-2.9651,3.268
3.5537,-0.6943,-1.1932,2.0649,2.484
3.560627,-2.8456,-1.358,13.6898,14.048
3.566098,-5.1354,0.7634,2.9619,5.977
3.570464,-5.4789,2.2396,1.7635,6.176
3.575733,-5.4762,1.5597,-3.0851,6.476
3.578556,-5.3218,0.9496,-7.515,9.257
3.582809,-4.9223,0.5129,-8.0187,9.423
3.586748,1.9561,-1.245,9.7487,10.021
3.595554,2.7279,-3.3298,-3.4964,5.546
3.600783,5.4162,-0.4815,2.7451,6.091
3.604229,3.1686,-1.1746,-3.3669,4.77
3.608582,0.727,-0.6294,-10.4271,10.471
3.612594,4.3698,-0.003,2.3925,4.982
3.620855,10.7501,-2.3483,29.7592,31.728
3.624695,3.7761,0.1968,7.0112,7.966
3.629282,-0.5644,0.2776,-10.2989,10.318
3.633786,-2.5984,1.7313,-3.5582,4.734
3.63795,-4.6138,1.8461,-0.4296,4.988
3.646328,-5.4407,1.0225,-7.7553,9.529
3.652001,-5.5149,-0.3589,-7.3654,9.208
3.654773,2.6125,2.405,9.3866,10.036
3.659221,3.1726,-0.5926,-1.6262,3.614
3.663159,5.1714,-1.4609,-10.6977,11.972
3.667926,5.5216,1.1234,-3.8682,6.835
3.675966,2.8062,3.9148,8.5579,9.82
3.680207,-1.0947,0.6969,-7.4617,7.574
3.685137,-2.4588,-2.5191,0.5724,3.566
3.689916,-4.8564,-2.3607,-0.7245,5.448
3.692429,-6.6149,-1.4091,-1.1439,6.859
3.701146,-7.6093,0.4902,1.9692,7.875
3.704767,-2.7979,-1.979,9.1893,9.808
3.71054,1.1323,-1.8044,5.2842,5.697
3.713456,1.8445,0.4179,0.1009,1.894
3.717878,1.769,-0.4513,-4.3078,4.679
3.726281,2.9786,1.0793,-0.8262,3.274
3.730493,0.5776,0.3569,-5.811,5.85
3.734795,2.2472,0.6956,-5.3798,5.872
3.738878,4.6083,1.0432,2.2728,5.243
3.743244,7.0856,-2.9468,13.8044,15.794
3.746939,4.745,-0.8364,1.457,5.034
3.755913,0.2234,0.9779,-9.1122,9.167
3.762724,-1.8341,1.1113,-1.7023,2.738
3.764278,-3.835,0.7596,-6.4197,7.516
3.772704,-5.2915,-0.1964,-7.2807,9.003
3.773135,-7.11,-1.0622,-5.1585,8.848
3.781595,-5.2514,1.1375,7.4277,9.167
3.784885,11.8316,-0.4478,44.7878,46.326
3.789424,4.594,-1.8746,-6.5602,8.225
3.794568,4.8211,1.5358,-11.6037,12.659
3.798066,5.6295,2.4542,-4.69,7.727
3.802241,2.2786,0.8742,-9.7335,10.035
3.810432,-0.6208,0.1118,-8.8397,8.862
3.815288,-3.608,-0.1809,-7.7555,8.556
3.818878,-6.3639,-0.0288,-1.4492,6.527
3.823063,-7.8618,-1.4183,8.9464,11.994
3.82698,-4.6477,-3.3314,12.245,13.514
3.836293,-1.5147,1.7385,5.4672,5.934
3.84025,-1.7464,2.8032,-0.3285,3.319
3.844603,0.1608,1.0846,0.1834,1.112
3.849523,1.184,-0.9759,-5.283,5.501
3.853139,2.2391,-0.3801,-5.9998,6.415
3.861307,2.0727,-1.2009,-6.8982,7.302
3.865068,8.5977,1.471,7.3113,11.382
3.871327,7.3466,-2.3475,6.0246,9.787
3.873832,5.9983,-0.5514,9.2017,10.998
3.880722,3.3483,1.3262,-0.648,3.659
3.882317,0.3609,0.7692,-12.9635,12.991
3.890623,-2.8706,1.5506,-1.9651,3.809
3.895252,-5.5681,1.1774,-1.784,5.964
3.899161,-7.165,-1.3427,1.2357,7.394
3.903743,-2.1979,-2.5934,14.131,14.534
3.907025,4.2424,-1.686,11.066,11.971
3.916523,3.0388,0.2661,-8.807,9.32
3.920493,3.4182,1.8468,-11.3102,11.959
3.924619,5.7199,3.6848,-1.1248,6.896
3.928869,1.6428,0.766,-9.6354,9.804
3.933078,-1.3866,-1.0508,-3.5877,3.987
3.941299,-4.5399,-0.3062,16.7014,17.31
3.945413,-5.872,1.2821,6.7257,9.02
3.949586,-5.3544,1.5329,8.342,10.03
3.954076,-3.6696,2.5205,2.6538,5.183
3.958325,-2.0858,1.4329,-1.5997,2.994
3.963795,0.0379,-0.0629,-3.8335,3.834
3.970824,1.0459,-0.5983,-8.0159,8.106
3.974979,2.3601,-1.9538,-6.7227,7.388
3.979259,3.286,-0.9655,-3.8574,5.158
3.983425,1.4193,-1.1415,-9.8163,9.984
3.98714,2.4352,1.3975,-0.2348,2.818
3.996549,2.3057,-1.6862,0.4169,2.887
4.000338,3.9971,-8.1208,30.3489,31.67
4.004766,3.5367,0.325,5.2011,6.298
4.008795,-0.5998,1.9722,-12.452,12.621
4.013019,-2.4365,1.8724,-9.6046,10.084
4.017347,-4.4601,1.6664,-1.9888,5.16
4.025636,-5.8549,0.3125,-7.812,9.768
4.029664,-7.0249,-0.3546,-6.067,9.289
4.033895,-3.1605,-0.7765,7.424,8.106
4.038032,4.4461,0.1384,11.7211,12.537
4.042457,4.4503,-2.2519,-3.5929,6.147
4.050967,2.9443,0.9043,-6.9116,7.567
4.056044,2.5744,-1.3772,13.7119,14.019
4.059381,1.3595,-3.0489,1.5945,3.7
4.063258,0.0067,-0.8577,2.3858,2.535
4.067345,-1.3036,0.4891,-3.3141,3.595
4.076439,-2.8556,1.3203,-7.3983,8.039
4.080577,-4.5924,1.3584,-7.0931,8.558
4.084608,-3.0124,-1.3833,3.4262,4.767
4.089482,3.1451,-0.8161,10.6756,11.159
4.093146,5.1335,2.3299,10.3664,11.8
4.097455,4.5994,0.8537,1.3073,4.857
4.105766,2.9041,-1.2252,-4.0851,5.16
4.110193,1.0445,-0.3789,-3.1751,3.364
4.114232,-1.1018,0.0238,-11.1233,11.178
4.118817,-3.1993,0.0549,-11.0947,11.547
4.123464,-3.6873,-2.2553,-0.0516,4.323
4.13127,-1.6381,-2.6785,0.1749,3.145
4.136258,4.0608,4.8771,10.887,12.602
4.140463,0.7219,1.392,-1.1522,1.946
4.143247,2.8601,-1.6214,0.7699,3.377
4.147925,0.9936,0.1962,-3.1591,3.317
4.152226,-1.6326,1.5464,-3.7388,4.363
4.160674,-3.4089,1.0961,-0.2753,3.591
4.164959,2.9437,3.0124,11.0359,11.812
4.170815,4.0776,-1.9089,0.3544,4.516
4.175315,6.4957,-2.8357,1.1004,7.173
4.177836,4.2904,0.1646,-0.073,4.294
4.186021,0.2718,1.2684,-11.2097,11.284
4.190217,-2.4519,0.9349,-5.1483,5.779
4.195863,-4.9931,0.5414,-7.9392,9.394
4.198582,-7.5917,1.6007,-3.6581,8.578
4.202976,-5.3784,-2.6457,11.2267,12.727
4.211085,-2.1462,-2.2018,7.7748,8.361
4.215365,1.433,2.072,11.396,11.671
4.21951,-0.6539,1.5225,0.9085,1.89
4.223593,-1.2769,0.2794,-3.0203,3.291
4.229954,-2.8084,0.9814,-3.397,4.516
4.231778,-1.6172,1.3963,-2.2522,3.104
4.240804,0.7207,-0.0379,0.9569,1.198
4.245095,2.7857,0.9916,-3.09,4.277
4.249177,5.1629,1.1179,3.5738,6.378
4.253504,7.5832,-4.0191,9.7781,13.01
