time,gFx,gFy,gFz,TgF
1.217293,0.5377,0.0317,0.8414,0.999
1.219106,0.5381,0.0313,0.8424,1.000
1.221243,0.5381,0.0317,0.8414,0.999
1.223299,0.5381,0.0313,0.8424,1.000
1.225275,0.5381,0.0317,0.8424,1.000
1.227492,0.5372,0.0313,0.8429,1.000
1.229410,0.5372,0.0313,0.8438,1.001
1.231648,0.5381,0.0303,0.8443,1.002
1.234496,0.5367,0.0313,0.8448,1.001
1.236040,0.5372,0.0317,0.8448,1.002
1.238224,0.5377,0.0313,0.8463,1.003
1.240169,0.5377,0.0317,0.8468,1.004
1.242390,0.5372,0.0313,0.8458,1.002
1.244418,0.5377,0.0308,0.8453,1.002
1.246182,0.5381,0.0298,0.8463,1.003
1.248421,0.5377,0.0308,0.8448,1.002
1.251297,0.5377,0.0313,0.8448,1.002
1.252553,0.5372,0.0298,0.8458,1.002
1.254701,0.5377,0.0293,0.8453,1.002
1.256962,0.5386,0.0293,0.8448,1.002
1.259733,0.5367,0.0298,0.8433,1.000
1.261294,0.5367,0.0303,0.8438,1.000
1.263666,0.5381,0.0298,0.8438,1.001
1.266309,0.5377,0.0308,0.8438,1.001
1.270439,0.5381,0.0308,0.8443,1.002
1.271063,0.5386,0.0303,0.8443,1.002
1.272613,0.5386,0.0308,0.8433,1.001
1.274270,0.5391,0.0322,0.8424,1.001
1.277936,0.5386,0.0332,0.8429,1.001
1.278226,0.5391,0.0327,0.8429,1.001
1.280105,0.5381,0.0337,0.8429,1.001
1.282622,0.5377,0.0332,0.8419,0.999
1.284084,0.5362,0.0332,0.8419,0.999
1.286165,0.5357,0.0317,0.8409,0.998
1.288175,0.5357,0.0322,0.8399,0.997
1.290488,0.5362,0.0327,0.8394,0.997
1.293146,0.5367,0.0337,0.8385,0.996
1.294841,0.5377,0.0342,0.8390,0.997
1.297745,0.5396,0.0327,0.8399,0.999
1.300988,0.5401,0.0327,0.8390,0.998
1.301371,0.5396,0.0327,0.8404,0.999
1.303469,0.5396,0.0317,0.8409,1.000
1.305477,0.5401,0.0317,0.8404,1.000
1.308860,0.5396,0.0313,0.8419,1.000
1.309804,0.5386,0.0308,0.8433,1.001
1.311904,0.5381,0.0303,0.8438,1.001
1.314058,0.5367,0.0298,0.8448,1.001
1.316516,0.5372,0.0303,0.8458,1.002
1.318203,0.5367,0.0303,0.8458,1.002
1.320430,0.5372,0.0298,0.8468,1.003
1.322375,0.5381,0.0313,0.8477,1.005
1.325306,0.5377,0.0313,0.8492,1.006
1.326762,0.5381,0.0303,0.8497,1.006
1.328525,0.5372,0.0303,0.8512,1.007
1.330980,0.5372,0.0308,0.8512,1.007
1.332850,0.5377,0.0303,0.8507,1.007
1.334773,0.5367,0.0298,0.8492,1.005
1.336990,0.5367,0.0288,0.8487,1.005
1.339481,0.5357,0.0293,0.8482,1.004
1.343672,0.5357,0.0293,0.8473,1.003
1.344218,0.5357,0.0308,0.8463,1.002
1.345565,0.5357,0.0288,0.8458,1.002
1.348242,0.5362,0.0288,0.8458,1.002
1.350960,0.5372,0.0293,0.8448,1.002
1.352227,0.5381,0.0298,0.8429,1.000
1.354303,0.5391,0.0293,0.8414,1.000
1.356013,0.5396,0.0298,0.8419,1.000
1.358752,0.5396,0.0298,0.8419,1.000
1.361088,0.5386,0.0303,0.8414,0.999
1.362934,0.5391,0.0313,0.8399,0.999
1.364564,0.5377,0.0317,0.8404,0.998
1.367537,0.5377,0.0313,0.8399,0.998
1.369775,0.5367,0.0317,0.8404,0.998
1.371326,0.5372,0.0332,0.8399,0.998
1.372761,0.5367,0.0342,0.8409,0.998
1.377384,0.5357,0.0337,0.8409,0.998
1.377972,0.5352,0.0337,0.8419,0.998
1.380373,0.5352,0.0342,0.8419,0.998
1.381283,0.5362,0.0337,0.8424,0.999
1.384158,0.5372,0.0337,0.8429,1.000
1.385533,0.5377,0.0337,0.8438,1.001
1.387562,0.5372,0.0322,0.8429,1.000
1.389654,0.5381,0.0327,0.8433,1.001
1.392144,0.5372,0.0317,0.8414,0.999
1.394299,0.5377,0.0313,0.8414,0.999
1.396514,0.5381,0.0308,0.8433,1.001
1.398273,0.5377,0.0308,0.8438,1.001
1.400656,0.5386,0.0303,0.8443,1.002
1.402499,0.5391,0.0288,0.8458,1.003
1.404586,0.5391,0.0288,0.8458,1.003
1.406346,0.5391,0.0288,0.8458,1.003
1.409542,0.5381,0.0293,0.8458,1.003
1.410618,0.5381,0.0298,0.8473,1.004
1.412751,0.5386,0.0293,0.8468,1.004
1.414779,0.5377,0.0293,0.8468,1.003
1.417171,0.5381,0.0298,0.8463,1.003
1.419603,0.5362,0.0298,0.8477,1.004
1.421460,0.5372,0.0313,0.8477,1.004
1.423491,0.5362,0.0322,0.8468,1.003
1.426249,0.5352,0.0317,0.8463,1.002
1.427772,0.5347,0.0313,0.8458,1.001
1.430119,0.5362,0.0313,0.8453,1.002
1.431729,0.5362,0.0313,0.8448,1.001
1.434749,0.5372,0.0308,0.8443,1.001
1.437100,0.5377,0.0308,0.8419,0.999
1.438411,0.5377,0.0313,0.8414,0.999
1.440428,0.5381,0.0313,0.8404,0.998
1.446059,0.5377,0.0327,0.8399,0.998
1.446653,0.5377,0.0317,0.8414,0.999
1.446985,0.5377,0.0308,0.8399,0.998
1.448688,0.5381,0.0308,0.8394,0.998
1.451058,0.5381,0.0327,0.8399,0.998
1.453444,0.5381,0.0327,0.8390,0.997
1.455435,0.5381,0.0322,0.8380,0.996
1.457347,0.5381,0.0313,0.8394,0.998
1.461830,0.5381,0.0327,0.8404,0.998
1.462176,0.5386,0.0332,0.8414,1.000
1.464283,0.5381,0.0327,0.8409,0.999
1.465711,0.5386,0.0332,0.8429,1.001
1.470110,0.5381,0.0332,0.8438,1.001
1.470618,0.5381,0.0332,0.8433,1.001
1.473322,0.5367,0.0327,0.8438,1.001
1.474103,0.5367,0.0322,0.8453,1.002
1.477119,0.5367,0.0327,0.8458,1.002
1.478179,0.5367,0.0313,0.8453,1.002
1.480608,0.5367,0.0308,0.8453,1.002
1.482382,0.5372,0.0313,0.8453,1.002
1.485926,0.5381,0.0313,0.8443,1.002
1.486619,0.5386,0.0303,0.8443,1.002
1.488625,0.5377,0.0308,0.8443,1.001
1.490601,0.5386,0.0313,0.8433,1.001
1.492829,0.5377,0.0303,0.8438,1.001
1.494880,0.5377,0.0293,0.8438,1.001
1.497129,0.5381,0.0293,0.8433,1.001
1.499282,0.5386,0.0293,0.8429,1.001
1.501873,0.5386,0.0288,0.8438,1.002
1.503652,0.5377,0.0288,0.8438,1.001
1.505677,0.5367,0.0293,0.8429,1.000
1.508181,0.5372,0.0298,0.8448,1.002
1.510375,0.5377,0.0293,0.8458,1.003
1.511984,0.5372,0.0288,0.8453,1.002
1.514408,0.5377,0.0303,0.8487,1.005
1.516059,0.5381,0.0308,0.8477,1.005
1.518643,0.5372,0.0317,0.8473,1.004
1.520336,0.5372,0.0317,0.8473,1.004
1.522546,0.5367,0.0317,0.8473,1.003
1.528566,0.5362,0.0313,0.8473,1.003
1.529100,0.5357,0.0308,0.8477,1.003
1.529335,0.5367,0.0308,0.8458,1.002
1.530925,0.5362,0.0313,0.8463,1.002
1.533469,0.5367,0.0322,0.8448,1.001
1.535440,0.5362,0.0308,0.8429,0.999
1.537414,0.5377,0.0308,0.8419,0.999
1.539505,0.5386,0.0308,0.8414,1.000
1.541762,0.5381,0.0313,0.8404,0.998
1.543862,0.5391,0.0322,0.8404,0.999
1.545804,0.5396,0.0317,0.8399,0.999
1.547760,0.5401,0.0313,0.8390,0.998
1.551146,0.5391,0.0317,0.8404,0.999
1.552658,0.5381,0.0322,0.8414,0.999
1.554236,0.5372,0.0322,0.8414,0.999
1.556457,0.5362,0.0322,0.8424,0.999
1.558553,0.5372,0.0313,0.8433,1.000
1.560707,0.5377,0.0313,0.8438,1.001
1.563105,0.5367,0.0313,0.8438,1.001
1.570694,0.5367,0.0322,0.8443,1.001
1.571295,0.5372,0.0332,0.8443,1.001
1.571567,0.5377,0.0327,0.8458,1.003
1.571769,0.5372,0.0313,0.8448,1.002
1.574233,0.5372,0.0313,0.8453,1.002
1.579103,0.5377,0.0308,0.8448,1.002
1.579432,0.5367,0.0313,0.8438,1.001
1.579686,0.5367,0.0313,0.8438,1.001
1.581828,0.5377,0.0317,0.8453,1.002
1.584283,0.5381,0.0322,0.8443,1.002
1.585845,0.5381,0.0317,0.8443,1.002
1.588486,0.5381,0.0303,0.8448,1.002
1.590030,0.5391,0.0308,0.8448,1.003
1.592257,0.5381,0.0308,0.8429,1.000
1.594572,0.5377,0.0303,0.8429,1.000
1.596325,0.5372,0.0308,0.8429,1.000
1.598571,0.5377,0.0303,0.8424,1.000
1.601923,0.5377,0.0303,0.8419,0.999
1.602495,0.5386,0.0313,0.8429,1.001
1.605214,0.5372,0.0308,0.8438,1.001
1.606647,0.5381,0.0303,0.8448,1.002
1.609462,0.5381,0.0303,0.8438,1.001
1.611493,0.5381,0.0313,0.8438,1.001
1.613260,0.5357,0.0313,0.8433,1.000
1.615682,0.5367,0.0313,0.8443,1.001
1.618417,0.5362,0.0313,0.8438,1.000
1.619800,0.5367,0.0313,0.8433,1.000
1.622305,0.5357,0.0308,0.8424,0.999
1.623669,0.5357,0.0308,0.8404,0.997
1.626362,0.5381,0.0317,0.8404,0.998
1.628564,0.5381,0.0308,0.8404,0.998
1.630264,0.5386,0.0313,0.8390,0.997
1.632447,0.5386,0.0313,0.8375,0.996
1.634472,0.5386,0.0308,0.8375,0.996
1.636662,0.5391,0.0313,0.8375,0.996
1.638723,0.5381,0.0317,0.8385,0.997
1.640736,0.5381,0.0313,0.8409,0.999
1.642986,0.5381,0.0313,0.8433,1.001
1.645092,0.5381,0.0313,0.8448,1.002
1.646905,0.5381,0.0308,0.8473,1.004
1.648826,0.5372,0.0308,0.8497,1.006
1.651271,0.5367,0.0308,0.8502,1.006
1.653346,0.5352,0.0308,0.8521,1.007
1.655301,0.5352,0.0313,0.8531,1.008
1.657393,0.5357,0.0303,0.8521,1.007
1.659759,0.5352,0.0308,0.8502,1.005
1.662679,0.5352,0.0308,0.8512,1.006
1.663759,0.5357,0.0317,0.8516,1.007
1.666016,0.5357,0.0303,0.8516,1.007
1.668019,0.5367,0.0293,0.8516,1.007
1.670066,0.5377,0.0293,0.8497,1.006
1.672167,0.5381,0.0298,0.8482,1.005
1.674260,0.5386,0.0293,0.8463,1.004
1.678738,0.5391,0.0288,0.8429,1.001
1.679290,0.5381,0.0283,0.8424,1.000
1.680984,0.5386,0.0283,0.8419,1.000
1.683229,0.5391,0.0293,0.8390,0.998
1.688494,0.5377,0.0293,0.8385,0.996
1.688858,0.5386,0.0298,0.8394,0.998
1.689034,0.5391,0.0298,0.8399,0.999
1.691360,0.5396,0.0303,0.8394,0.998
1.693283,0.5401,0.0298,0.8414,1.000
1.695640,0.5396,0.0308,0.8394,0.998
1.697548,0.5381,0.0317,0.8399,0.998
1.699714,0.5377,0.0327,0.8419,0.999
1.701855,0.5362,0.0327,0.8443,1.001
1.703985,0.5362,0.0322,0.8448,1.001
1.705925,0.5352,0.0317,0.8458,1.001
1.713560,0.5342,0.0322,0.8458,1.001
1.713999,0.5352,0.0327,0.8468,1.002
1.714163,0.5357,0.0327,0.8453,1.001
1.715000,0.5367,0.0332,0.8468,1.003
1.716812,0.5372,0.0327,0.8458,1.002
1.719770,0.5372,0.0327,0.8453,1.002
1.721039,0.5372,0.0317,0.8453,1.002
1.722857,0.5381,0.0317,0.8438,1.001
1.724818,0.5391,0.0322,0.8429,1.001
1.726738,0.5386,0.0317,0.8409,0.999
1.729441,0.5386,0.0298,0.8385,0.997
1.730920,0.5386,0.0308,0.8370,0.996
1.732986,0.5386,0.0308,0.8375,0.996
1.735312,0.5391,0.0308,0.8365,0.996
1.738042,0.5391,0.0308,0.8370,0.996
1.739819,0.5381,0.0313,0.8375,0.996
1.741666,0.5381,0.0313,0.8385,0.997
1.745585,0.5386,0.0317,0.8394,0.998
1.746369,0.5386,0.0322,0.8419,1.000
1.748072,0.5377,0.0317,0.8419,0.999
1.749941,0.5362,0.0327,0.8429,0.999
1.753196,0.5352,0.0322,0.8438,1.000
1.754586,0.5352,0.0313,0.8458,1.001
1.756565,0.5357,0.0313,0.8468,1.002
1.761527,0.5362,0.0313,0.8492,1.005
1.762161,0.5367,0.0303,0.8487,1.005
1.762994,0.5372,0.0308,0.8487,1.005
1.765005,0.5367,0.0308,0.8482,1.004
1.768751,0.5377,0.0308,0.8477,1.004
1.769575,0.5377,0.0303,0.8477,1.004
1.771816,0.5386,0.0288,0.8473,1.004
1.773364,0.5401,0.0288,0.8458,1.004
1.776193,0.5391,0.0283,0.8458,1.003
1.777605,0.5386,0.0293,0.8453,1.003
1.779952,0.5377,0.0298,0.8433,1.001
1.781857,0.5386,0.0303,0.8419,1.000
1.784181,0.5386,0.0303,0.8419,1.000
1.787030,0.5391,0.0303,0.8429,1.001
1.788290,0.5386,0.0313,0.8429,1.001
1.792171,0.5377,0.0308,0.8438,1.001
1.797682,0.5372,0.0317,0.8424,1.000
1.797858,0.5367,0.0317,0.8409,0.998
1.797948,0.5362,0.0322,0.8419,0.999
1.798861,0.5362,0.0337,0.8419,0.999
1.801169,0.5372,0.0337,0.8409,0.998
1.803879,0.5372,0.0332,0.8399,0.998
1.805455,0.5372,0.0337,0.8419,0.999
1.806718,0.5372,0.0332,0.8414,0.999
1.809089,0.5372,0.0337,0.8414,0.999
1.810972,0.5367,0.0322,0.8409,0.998
1.813373,0.5377,0.0332,0.8404,0.998
1.815467,0.5367,0.0337,0.8394,0.997
1.817412,0.5367,0.0327,0.8394,0.997
1.819607,0.5372,0.0322,0.8399,0.998
1.822133,0.5386,0.0317,0.8404,0.999
1.824460,0.5386,0.0313,0.8399,0.998
1.826857,0.5391,0.0313,0.8404,0.999
1.828147,0.5391,0.0313,0.8414,1.000
1.830314,0.5396,0.0308,0.8438,1.002
1.832542,0.5396,0.0303,0.8429,1.001
1.835885,0.5381,0.0308,0.8443,1.002
1.836547,0.5381,0.0303,0.8448,1.002
1.838691,0.5377,0.0308,0.8448,1.002
1.840750,0.5377,0.0303,0.8458,1.003
1.843273,0.5362,0.0308,0.8468,1.003
1.845124,0.5357,0.0308,0.8473,1.003
1.847063,0.5357,0.0308,0.8473,1.003
1.848988,0.5347,0.0303,0.8468,1.002
1.851985,0.5352,0.0293,0.8477,1.003
1.853489,0.5347,0.0293,0.8487,1.004
1.855604,0.5352,0.0288,0.8497,1.005
1.857717,0.5367,0.0288,0.8487,1.005
1.860057,0.5362,0.0288,0.8492,1.005
1.861897,0.5362,0.0283,0.8473,1.003
1.864081,0.5367,0.0273,0.8463,1.002
1.866177,0.5377,0.0283,0.8468,1.003
1.868540,0.5381,0.0278,0.8468,1.004
1.870301,0.5386,0.0278,0.8458,1.003
1.872565,0.5377,0.0278,0.8438,1.001
1.874414,0.5381,0.0293,0.8443,1.002
1.876989,0.5381,0.0293,0.8429,1.000
1.879187,0.5381,0.0298,0.8414,0.999
1.880871,0.5381,0.0308,0.8404,0.998
1.882667,0.5381,0.0308,0.8404,0.998
1.888678,0.5381,0.0317,0.8404,0.998
1.888992,0.5386,0.0322,0.8399,0.998
1.889167,0.5386,0.0332,0.8409,0.999
1.891295,0.5386,0.0347,0.8414,1.000
1.894893,0.5381,0.0347,0.8419,1.000
1.895562,0.5372,0.0347,0.8414,0.999
1.897507,0.5372,0.0352,0.8429,1.000
1.899768,0.5367,0.0342,0.8419,0.999
1.902461,0.5367,0.0342,0.8414,0.999
1.903956,0.5367,0.0342,0.8424,0.999
1.906138,0.5372,0.0347,0.8429,1.000
1.908167,0.5362,0.0337,0.8424,0.999
1.910580,0.5362,0.0337,0.8424,0.999
1.913766,0.5372,0.0327,0.8433,1.000
1.914591,0.5377,0.0332,0.8448,1.002
1.916582,0.5377,0.0327,0.8438,1.001
1.921928,0.5377,0.0317,0.8429,1.000
1.922187,0.5386,0.0308,0.8419,1.000
1.923281,0.5386,0.0303,0.8419,1.000
1.924988,0.5381,0.0308,0.8429,1.000
1.928081,0.5381,0.0298,0.8433,1.001
1.929137,0.5372,0.0303,0.8433,1.000
1.931711,0.5372,0.0288,0.8433,1.000
1.933335,0.5377,0.0273,0.8443,1.001
1.936221,0.5377,0.0278,0.8453,1.002
1.937853,0.5372,0.0278,0.8473,1.004
1.939892,0.5381,0.0273,0.8473,1.004
1.942028,0.5377,0.0269,0.8468,1.003
1.944664,0.5377,0.0273,0.8453,1.002
1.946194,0.5377,0.0273,0.8458,1.003
1.948445,0.5377,0.0283,0.8463,1.003
1.950507,0.5372,0.0283,0.8453,1.002
1.953279,0.5377,0.0283,0.8463,1.003
1.955243,0.5377,0.0283,0.8473,1.004
1.956866,0.5362,0.0278,0.8477,1.003
1.958710,0.5372,0.0288,0.8487,1.005
1.961684,0.5372,0.0288,0.8487,1.005
1.963290,0.5377,0.0303,0.8487,1.005
1.965297,0.5377,0.0317,0.8482,1.005
1.967090,0.5381,0.0317,0.8477,1.005
1.972313,0.5367,0.0313,0.8453,1.002
1.972551,0.5367,0.0317,0.8448,1.001
1.973622,0.5362,0.0327,0.8453,1.002
1.975661,0.5372,0.0337,0.8438,1.001
1.980485,0.5372,0.0337,0.8433,1.000
1.980712,0.5372,0.0337,0.8414,0.999
1.982395,0.5381,0.0337,0.8394,0.998
1.983923,0.5381,0.0342,0.8394,0.998
1.986544,0.5391,0.0342,0.8394,0.998
1.988258,0.5396,0.0337,0.8394,0.998
1.990405,0.5391,0.0342,0.8399,0.999
1.993802,0.5396,0.0332,0.8385,0.998
1.995515,0.5391,0.0337,0.8390,0.998
1.996727,0.5386,0.0332,0.8390,0.998
1.998950,0.5386,0.0327,0.8394,0.998
2.001796,0.5377,0.0322,0.8394,0.997
2.003366,0.5372,0.0317,0.8419,0.999
2.005525,0.5367,0.0317,0.8419,0.999
2.007223,0.5367,0.0317,0.8414,0.998
2.009075,0.5372,0.0317,0.8409,0.998
2.013233,0.5367,0.0317,0.8409,0.998
2.013507,0.5372,0.0308,0.8429,1.000
2.016038,0.5372,0.0308,0.8438,1.001
2.019855,0.5372,0.0303,0.8438,1.001
2.020070,0.5372,0.0293,0.8453,1.002
2.022055,0.5377,0.0303,0.8438,1.001
2.024443,0.5377,0.0293,0.8448,1.002
2.026894,0.5372,0.0293,0.8443,1.001
2.030357,0.5362,0.0293,0.8453,1.001
2.030566,0.5372,0.0298,0.8453,1.002
2.033068,0.5377,0.0288,0.8463,1.003
2.036201,0.5391,0.0288,0.8463,1.004
2.037263,0.5386,0.0298,0.8458,1.003
2.038981,0.5386,0.0293,0.8458,1.003
2.041362,0.5381,0.0298,0.8463,1.003
2.044044,0.5372,0.0298,0.8443,1.001
2.045457,0.5377,0.0298,0.8458,1.003
2.047849,0.5362,0.0298,0.8458,1.002
2.049532,0.5377,0.0313,0.8453,1.002
2.052100,0.5381,0.0317,0.8443,1.002
2.053504,0.5367,0.0327,0.8438,1.001
2.055425,0.5372,0.0322,0.8438,1.001
2.058006,0.5377,0.0322,0.8443,1.001
2.060311,0.5381,0.0327,0.8424,1.000
2.063145,0.5386,0.0332,0.8429,1.001
2.064174,0.5381,0.0327,0.8429,1.001
2.067335,0.5372,0.0322,0.8438,1.001
2.069954,0.5372,0.0322,0.8433,1.000
2.070683,0.5372,0.0317,0.8429,1.000
2.072663,0.5377,0.0322,0.8433,1.001
2.074833,0.5381,0.0322,0.8429,1.001
2.078009,0.5381,0.0327,0.8419,1.000
2.079185,0.5377,0.0313,0.8419,0.999
2.081267,0.5377,0.0313,0.8414,0.999
2.083307,0.5377,0.0322,0.8409,0.999
2.087212,0.5377,0.0317,0.8424,1.000
2.087587,0.5377,0.0317,0.8424,1.000
2.092317,0.5381,0.0317,0.8424,1.000
2.092881,0.5386,0.0322,0.8419,1.000
2.097325,0.5381,0.0322,0.8424,1.000
2.097774,0.5377,0.0327,0.8419,0.999
2.098149,0.5372,0.0313,0.8438,1.001
2.100106,0.5367,0.0308,0.8443,1.001
2.103401,0.5367,0.0308,0.8443,1.001
2.104457,0.5367,0.0303,0.8448,1.001
2.110433,0.5367,0.0308,0.8443,1.001
2.110876,0.5362,0.0317,0.8448,1.001
2.111075,0.5367,0.0313,0.8438,1.001
2.113137,0.5367,0.0303,0.8438,1.000
2.115119,0.5372,0.0303,0.8433,1.000
2.117026,0.5372,0.0298,0.8453,1.002
2.119091,0.5372,0.0303,0.8463,1.003
2.121290,0.5377,0.0298,0.8453,1.002
2.123301,0.5381,0.0298,0.8458,1.003
2.125393,0.5381,0.0303,0.8458,1.003
2.127233,0.5372,0.0298,0.8468,1.003
2.129622,0.5367,0.0298,0.8473,1.003
2.131474,0.5367,0.0298,0.8463,1.003
2.133750,0.5357,0.0303,0.8463,1.002
2.135969,0.5367,0.0308,0.8477,1.004
2.138406,0.5372,0.0308,0.8473,1.004
2.140341,0.5381,0.0303,0.8463,1.003
2.142474,0.5381,0.0298,0.8448,1.002
2.144526,0.5377,0.0298,0.8438,1.001
2.147365,0.5372,0.0308,0.8433,1.000
2.148696,0.5372,0.0317,0.8433,1.000
2.150720,0.5381,0.0313,0.8424,1.000
2.152824,0.5381,0.0322,0.8409,0.999
2.155008,0.5372,0.0322,0.8429,1.000
2.157062,0.5372,0.0322,0.8414,0.999
2.159275,0.5372,0.0322,0.8414,0.999
2.161437,0.5372,0.0322,0.8409,0.998
2.163441,0.5367,0.0322,0.8414,0.999
2.165496,0.5377,0.0322,0.8429,1.000
2.167475,0.5377,0.0327,0.8429,1.000
2.169477,0.5377,0.0322,0.8419,0.999
2.172161,0.5372,0.0327,0.8414,0.999
2.173846,0.5372,0.0327,0.8429,1.000
2.176005,0.5377,0.0317,0.8424,1.000
2.179968,0.5372,0.0313,0.8429,1.000
2.180348,0.5377,0.0317,0.8448,1.002
2.184253,0.5377,0.0317,0.8443,1.001
2.184782,0.5377,0.0322,0.8443,1.001
2.188621,0.5381,0.0317,0.8453,1.003
2.189786,0.5377,0.0308,0.8448,1.002
2.190676,0.5362,0.0313,0.8453,1.002
2.192803,0.5367,0.0298,0.8453,1.002
2.195581,0.5377,0.0303,0.8468,1.003
2.197062,0.5372,0.0298,0.8453,1.002
2.199145,0.5381,0.0293,0.8458,1.003
2.201330,0.5372,0.0303,0.8458,1.002
2.204269,0.5377,0.0308,0.8453,1.002
2.205759,0.5377,0.0308,0.8443,1.001
2.207317,0.5372,0.0293,0.8443,1.001
2.209481,0.5372,0.0298,0.8448,1.002
2.212168,0.5381,0.0298,0.8438,1.001
2.213699,0.5381,0.0298,0.8438,1.001
2.215896,0.5381,0.0308,0.8438,1.001
2.219318,0.5377,0.0303,0.8433,1.001
2.221064,0.5367,0.0303,0.8438,1.000
2.222447,0.5367,0.0308,0.8443,1.001
2.224511,0.5372,0.0313,0.8443,1.001
2.227673,0.5372,0.0313,0.8429,1.000
2.229232,0.5367,0.0308,0.8433,1.000
2.231153,0.5381,0.0303,0.8429,1.000
2.233172,0.5377,0.0308,0.8429,1.000
2.235642,0.5381,0.0308,0.8438,1.001
2.237595,0.5381,0.0313,0.8453,1.003
2.239538,0.5377,0.0313,0.8443,1.001
2.241671,0.5377,0.0317,0.8443,1.001
2.244677,0.5372,0.0322,0.8443,1.001
2.246186,0.5377,0.0317,0.8448,1.002
2.247674,0.5381,0.0327,0.8438,1.001
2.249556,0.5372,0.0317,0.8433,1.000
2.252421,0.5372,0.0313,0.8438,1.001
2.254914,0.5372,0.0317,0.8453,1.002
2.256786,0.5377,0.0317,0.8448,1.002
2.258335,0.5381,0.0322,0.8443,1.002
2.260429,0.5381,0.0322,0.8448,1.002
2.262892,0.5381,0.0313,0.8433,1.001
2.264527,0.5386,0.0298,0.8424,1.000
2.266642,0.5377,0.0308,0.8429,1.000
2.269439,0.5372,0.0308,0.8424,1.000
2.270783,0.5372,0.0313,0.8429,1.000
2.272984,0.5367,0.0313,0.8414,0.998
2.274937,0.5377,0.0303,0.8429,1.000
2.278835,0.5367,0.0298,0.8433,1.000
2.281201,0.5377,0.0308,0.8443,1.001
2.281338,0.5381,0.0308,0.8433,1.001
2.283566,0.5372,0.0313,0.8424,1.000
2.286331,0.5367,0.0308,0.8429,1.000
2.287521,0.5367,0.0303,0.8433,1.000
2.290284,0.5386,0.0308,0.8429,1.001
2.291636,0.5391,0.0313,0.8443,1.002
2.294776,0.5377,0.0313,0.8438,1.001
2.295782,0.5381,0.0313,0.8433,1.001
2.298543,0.5381,0.0317,0.8433,1.001
2.300365,0.5372,0.0317,0.8438,1.001
2.303045,0.5377,0.0317,0.8443,1.001
2.304698,0.5377,0.0308,0.8433,1.001
2.306694,0.5377,0.0317,0.8409,0.999
2.308730,0.5372,0.0327,0.8404,0.998
2.312049,0.5362,0.0327,0.8404,0.997
2.312774,0.5372,0.0332,0.8409,0.998
2.315193,0.5372,0.0322,0.8394,0.997
2.317167,0.5391,0.0317,0.8409,0.999
2.320012,0.5406,0.0317,0.8414,1.001
2.323964,0.5411,0.0313,0.8414,1.001
2.324131,0.5411,0.0313,0.8414,1.001
2.325684,0.5396,0.0313,0.8424,1.001
2.327816,0.5377,0.0308,0.8433,1.001
2.329948,0.5377,0.0308,0.8433,1.001
2.332093,0.5372,0.0303,0.8458,1.002
2.334131,0.5367,0.0303,0.8482,1.004
2.336307,0.5372,0.0303,0.8468,1.003
2.338245,0.5372,0.0313,0.8458,1.002
2.341010,0.5352,0.0322,0.8429,0.999
2.342395,0.5333,0.0327,0.8375,0.993
2.344694,0.5328,0.0332,0.8350,0.991
2.346710,0.5333,0.0337,0.8370,0.993
2.348972,0.5347,0.0347,0.8385,0.995
2.350772,0.5337,0.0347,0.8385,0.995
2.353299,0.5308,0.0342,0.8385,0.993
2.355303,0.5303,0.0322,0.8399,0.994
2.358141,0.5318,0.0317,0.8424,0.997
2.359574,0.5323,0.0308,0.8463,1.000
2.361716,0.5318,0.0298,0.8487,1.002
2.363690,0.5323,0.0278,0.8507,1.004
2.365888,0.5352,0.0264,0.8526,1.007
2.367533,0.5377,0.0249,0.8536,1.009
2.369984,0.5401,0.0244,0.8565,1.013
2.372225,0.5420,0.0230,0.8575,1.015
2.374007,0.5420,0.0215,0.8585,1.016
2.375932,0.5416,0.0215,0.8580,1.015
2.380179,0.5416,0.0215,0.8560,1.013
2.380605,0.5401,0.0225,0.8546,1.011
2.382704,0.5401,0.0234,0.8546,1.011
2.384678,0.5396,0.0239,0.8531,1.010
2.387445,0.5391,0.0259,0.8516,1.008
2.389017,0.5391,0.0283,0.8502,1.007
2.391027,0.5391,0.0313,0.8487,1.006
2.393045,0.5381,0.0332,0.8463,1.003
2.395330,0.5372,0.0356,0.8438,1.001
2.397466,0.5367,0.0376,0.8419,0.999
2.399363,0.5367,0.0391,0.8409,0.998
2.401647,0.5367,0.0391,0.8385,0.996
2.405011,0.5352,0.0405,0.8355,0.993
2.405848,0.5347,0.0415,0.8341,0.992
2.407828,0.5357,0.0425,0.8316,0.990
2.410081,0.5352,0.0420,0.8292,0.988
2.412185,0.5357,0.0405,0.8277,0.987
2.414186,0.5372,0.0396,0.8267,0.987
2.416346,0.5377,0.0386,0.8263,0.987
2.421153,0.5406,0.0381,0.8258,0.988
2.421590,0.5420,0.0366,0.8272,0.990
2.422599,0.5425,0.0352,0.8302,0.992
2.425200,0.5420,0.0347,0.8326,0.994
2.426841,0.5411,0.0347,0.8341,0.995
2.429258,0.5416,0.0327,0.8355,0.996
2.431561,0.5396,0.0313,0.8385,0.998
2.433148,0.5381,0.0308,0.8429,1.000
2.435273,0.5381,0.0303,0.8463,1.003
2.437630,0.5367,0.0293,0.8487,1.005
2.439525,0.5352,0.0278,0.8516,1.006
2.441668,0.5347,0.0283,0.8541,1.008
