time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.304926,-0.2423,-1.5662,6.8631,7.044
4.307801,2.5993,3.7515,10.0383,11.027
4.315827,0.3652,1.0232,-6.781,6.867
4.316312,-1.0743,-0.5924,-8.8178,8.903
4.3198,0.2986,-0.2314,0.2777,0.469
4.323977,2.6638,1.0372,3.14,4.246
4.332806,2.7724,-1.7711,-7.647,8.325
4.336858,1.9809,-5.0162,4.9453,7.317
4.340941,1.2696,-2.2038,0.4201,2.578
4.345494,1.1789,-0.2451,-2.974,3.208
4.349389,1.935,0.7986,1.6293,2.653
4.3577,-1.0643,3.7453,1.3962,4.136
4.362484,-3.2938,4.0343,5.259,7.401
4.366085,-4.5935,1.9302,-4.3023,6.583
4.370357,-5.8392,0.1204,-13.1762,14.413
4.374587,-3.5083,-4.0354,-3.5519,6.419
4.383486,3.0195,-3.9494,15.0227,15.824
4.387839,1.4315,0.5308,-1.0804,1.87
4.392011,-1.1975,1.7456,-4.5506,5.019
4.396802,-0.341,-0.1676,-4.2476,4.265
4.401572,1.8391,-2.6274,-6.5983,7.336
4.406273,1.8633,0.2173,-1.9985,2.741
4.412662,-0.4734,0.2271,-8.6025,8.619
4.417047,-1.478,1.1463,-2.7034,3.287
4.421383,4.7479,-1.8625,14.9312,15.778
4.425452,5.1302,2.4226,4.949,7.529
4.429782,1.9042,5.4149,5.8728,8.212
4.438192,-0.7661,3.3747,5.8541,6.8
4.44225,-1.2929,-1.245,-2.4058,3.002
4.446479,0.9517,-3.3835,3.8801,5.235
4.450919,0.6109,-0.1969,1.0813,1.257
4.45494,0.5696,2.3949,6.8713,7.299
4.463658,2.8742,0.113,13.068,13.381
4.468886,1.8392,1.4688,-2.6587,3.551
4.472495,-1.3324,1.2089,-4.5423,4.886
4.476084,-2.6591,0.0255,-12.7588,13.033
4.480078,-3.7952,-0.6018,-12.7193,13.287
4.485369,-4.2281,-1.9284,-6.9159,8.332
4.492953,-3.5448,-2.4898,-6.4702,7.786
4.497366,-2.4204,-2.7136,-11.5095,12.07
4.502733,0.7873,-4.4604,3.6997,5.848
4.509107,2.7334,-3.6384,3.808,5.934
4.511651,0.6053,-0.7814,-1.5758,1.86
4.518726,-1.7612,2.1634,16.9836,17.211
4.522529,-0.0681,2.2574,23.8654,23.972
4.526144,3.9129,-1.1643,12.0136,12.688
4.530403,3.6625,0.5637,-2.1792,4.299
4.534492,3.3828,2.7308,1.9906,4.781
4.539513,0.2611,1.9521,-1.156,2.284
4.547725,-1.0568,-1.7527,-5.7186,6.074
4.552621,-1.2478,-1.3612,-13.7886,13.912
4.556345,-2.7119,-1.4893,-6.1825,6.913
4.561146,-1.6636,-0.1437,1.1621,2.034
4.56485,-0.2176,-0.5974,-0.8499,1.061
4.573487,-0.699,-1.0121,-3.8905,4.08
4.577533,-3.3008,0.4119,-7.2953,8.018
4.581892,-1.8321,1.026,4.8909,5.323
4.586622,1.9855,1.2443,14.1373,14.33
4.590391,1.9355,1.7946,1.2691,2.929
4.598907,2.1248,2.733,-1.6508,3.835
4.608024,0.739,2.1419,-9.2285,9.503
4.608811,0.5759,1.7851,-6.6705,6.929
4.613116,1.5257,1.9442,-6.6181,7.064
4.617626,-0.0828,1.265,-14.0522,14.109
4.621256,-0.7709,0.6146,-8.3478,8.406
4.628827,-0.301,-0.5468,-2.7317,2.802
4.632025,2.4592,0.1068,-4.0376,4.729
4.636039,6.4602,-0.4335,15.8356,17.108
4.640304,5.056,-2.376,16.0169,16.963
4.644818,0.6261,1.1087,1.9875,2.36
4.65314,-3.0651,2.3188,9.1453,9.92
4.657228,-4.0485,2.8759,-4.3011,6.57
4.66158,-5.3575,2.4357,-3.1587,6.679
4.66595,-5.196,0.9365,0.1466,5.282
4.6702,-1.9956,-0.4606,-0.4949,2.107
4.674169,0.5477,-0.4296,-0.8746,1.118
4.682873,-0.4941,-0.8389,2.4576,2.643
4.686852,-0.1233,-2.9562,9.2977,9.757
4.690933,6.9851,-3.2524,16.2662,17.999
4.695988,6.0789,0.8285,-0.652,6.17
4.699777,1.8925,2.0357,-5.6179,6.268
4.709137,-1.239,0.9869,-6.9669,7.145
4.717102,-0.666,-1.5818,-2.1981,2.789
4.717579,-0.6663,-2.7763,-7.7163,8.228
