time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.222613,-7.0758,-2.4655,4.8809,8.943
6.232028,0.5671,-1.129,6.2559,6.382
6.236356,1.8763,-1.0191,-9.9126,10.14
6.239228,-2.592,-1.8576,-0.4565,3.221
6.243689,1.0265,0.9033,2.8063,3.122
6.247581,7.3851,2.4184,10.2548,12.867
6.256041,-0.7822,-2.4118,12.0025,12.267
6.260317,-7.4653,-0.0789,-7.647,10.687
6.265396,3.851,-1.0882,2.0254,4.485
6.26922,6.6829,0.6947,-9.9313,11.991
6.272971,1.7029,3.4527,-10.1464,10.852
6.282626,-3.4646,2.9796,-6.1514,7.663
6.285412,-0.3527,-3.2967,-6.3929,7.202
6.289347,3.0352,0.8812,0.5704,3.212
6.294142,-0.724,-0.8282,19.4336,19.465
6.298864,-6.0283,-3.9726,22.2167,23.36
6.303764,2.0875,-2.8675,1.3071,3.78
6.311322,3.0555,-0.7198,-12.315,12.709
6.316346,0.992,1.1166,-13.4248,13.508
6.319518,-6.0659,1.5932,-9.7876,11.625
6.323656,-2.5868,1.1375,-9.3068,9.726
6.327774,4.4955,1.9358,-6.5149,8.149
6.336822,4.9541,-0.0895,12.2241,13.19
6.340489,5.2425,-3.0862,28.3229,28.969
6.344837,-3.566,-4.0664,19.4971,20.233
6.349465,1.3947,-2.3621,-2.5114,3.719
6.354384,-0.658,1.8407,-10.4281,10.61
6.361406,3.7067,-0.1383,-6.7458,7.698
6.365773,1.3075,0.7836,-19.3575,19.417
6.369488,-2.5467,3.544,-9.2037,10.186
6.373989,0.9729,2.1156,-4.3693,4.951
6.378191,-3.0676,1.3726,-0.8192,3.459
6.383271,0.2193,-5.6172,22.0834,22.788
6.391052,6.2175,-4.4918,18.1,19.658
6.395221,5.2473,1.4989,11.3907,12.631
6.400417,0.5785,-0.6825,-5.3494,5.424
6.403291,-8.2546,-4.4622,-6.1437,11.216
6.408086,-6.9441,-1.1776,-14.8847,16.467
6.416561,-2.2764,-1.4204,-12.959,13.234
6.42079,-4.937,5.3266,-19.9805,21.259
6.425108,2.2883,2.8243,3.1074,4.782
6.428974,8.9727,-2.5765,13.3707,16.307
6.433781,7.3726,1.2918,15.913,17.585
6.437398,-3.8951,0.1942,13.4292,13.984
6.445459,1.4157,-4.2153,3.1211,5.433
6.452476,-0.8695,-2.9793,-8.4555,9.007
6.455091,0.5548,2.833,-8.8526,9.311
6.460486,-2.7492,-0.4265,-8.981,9.402
6.462709,-8.4147,-0.153,-11.826,14.515
6.471375,-0.1948,-4.4125,1.205,4.578
6.475691,5.2304,5.0298,22.8141,23.94
6.483325,6.6314,0.2457,8.1622,10.519
6.483817,4.8786,-0.3937,-8.6705,9.957
6.487991,2.8096,-0.5611,-3.7971,4.757
6.496357,-5.0156,3.6033,-15.3549,16.55
6.500695,-5.1511,1.4094,-2.1656,5.763
6.5051,-8.3068,-2.4753,-2.2095,8.945
6.508894,2.6758,-1.6655,-3.0543,4.389
6.513286,2.9598,-1.3005,14.5742,14.928
6.517442,5.1544,2.4791,20.4553,21.24
6.525602,3.991,-3.156,2.2153,5.549
6.529588,-5.8474,-0.088,-5.6208,8.111
6.536787,-3.507,-0.6258,-5.4686,6.527
6.538994,3.0904,-0.207,-14.3454,14.676
6.544496,4.2537,1.7191,-8.4765,9.639
6.551096,-4.6134,0.5035,0.5383,4.672
6.55521,-4.4775,1.1128,-1.0195,4.725
6.559306,2.8064,-0.194,7.6468,8.148
6.563515,3.0034,-4.4231,29.1458,29.632
6.568328,-1.8263,-4.2002,7.0132,8.376
6.57652,0.9379,-1.9125,-2.5746,3.342
6.580712,-0.8555,1.1769,-17.3655,17.426
6.585238,1.9783,0.0883,-11.1646,11.339
6.58961,-3.0211,1.7259,-8.6964,9.367
6.593297,-8.8316,-0.0123,-8.9848,12.599
6.597409,0.9234,1.1857,-3.6183,3.918
6.607519,3.2556,-1.6149,3.207,4.847
6.609825,6.9231,-2.2011,26.5954,27.57
6.614455,0.5806,-0.8871,16.2892,16.324
6.618861,0.3366,-0.2613,-0.8337,0.936
6.623163,2.6783,0.4689,-10.4398,10.788
6.631626,3.134,-0.4537,-9.5279,10.04
6.637679,-3.3507,2.3416,-13.8449,14.436
6.6403,-6.683,3.8832,-13.9969,15.989
6.644954,-0.1795,0.3388,0.5418,0.664
6.64804,4.1908,0.4593,7.1464,8.297
6.652358,7.2083,-3.1956,15.3443,17.252
6.660808,-2.1657,-2.1201,24.0797,24.27
6.665134,-2.3913,-3.684,5.6437,7.151
6.669282,-5.2791,-1.2768,-2.2968,5.897
6.674134,0.8066,-0.7892,-9.1701,9.239
6.677324,-0.9171,1.5194,-14.5835,14.691
6.686222,0.9273,1.1434,-5.4752,5.67
6.691326,-0.79,3.7517,-4.426,5.856
6.694636,2.0933,2.8117,5.6805,6.675
6.69889,8.9508,-2.6289,2.6227,9.691
6.703467,7.9377,-1.6133,-2.966,8.626
6.711454,2.9437,0.817,-1.1755,3.273
6.715683,-13.2908,-1.1057,3.1425,13.702
6.720508,-9.0855,-6.1088,-0.5368,10.961
6.723912,-2.9018,-0.0877,4.8463,5.649
