time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.288233,3.4593,-2.9351,1.3403,4.731
5.292186,2.445,1.0447,-1.8397,3.233
5.296698,-5.7791,4.1729,1.4981,7.284
5.304785,-2.3856,-4.1185,25.413,25.855
5.309287,0.7187,-3.4568,16.5018,16.875
5.313919,-16.819,-5.0262,2.4037,17.718
5.317934,-6.196,-1.7565,0.3129,6.448
5.322188,4.9761,-0.4897,-6.0432,7.844
5.326027,0.5754,-0.8126,-15.0647,15.098
5.334288,-0.292,6.7719,-19.1483,20.313
5.338393,5.5564,5.9523,-3.7532,8.966
5.343732,10.1975,2.305,-1.2993,10.535
5.347387,9.3986,2.3783,-19.7169,21.972
5.351653,6.3825,2.8289,-12.2203,14.074
5.360267,0.5054,3.9328,-9.5674,10.357
5.364237,-21.3843,-0.7677,1.2176,21.433
5.368524,-9.6203,2.1182,33.6665,35.078
5.372275,5.8262,-5.8986,30.7023,31.802
5.37714,9.4077,-5.9727,5.5999,12.471
5.385655,3.7775,-2.1275,-3.139,5.352
5.389396,0.5637,-0.018,-6.9179,6.941
5.393783,-9.2119,-3.3914,-5.2553,11.135
5.397952,-9.1352,-3.1128,-8.2253,12.681
5.402503,-1.649,-0.577,-21.5254,21.596
5.406096,-2.1062,3.9549,-13.4899,14.215
5.414506,-0.5199,8.4156,-3.4177,9.098
5.424588,12.1157,7.774,6.9041,15.965
5.425126,9.3896,-4.9061,15.8713,19.082
5.427662,1.2034,-7.2595,11.2643,13.455
5.431473,-2.1431,-2.0992,0.2995,3.015
5.440199,0.8032,3.9153,-3.4616,5.287
5.444257,-9.21,0.1788,-3.4617,9.841
5.44836,-4.9176,-3.8585,-17.984,19.039
5.452289,-2.5914,0.225,-1.3695,2.94
5.456929,0.4685,-0.5316,-11.2928,11.315
5.465384,5.8959,-0.4349,-2.3639,6.367
5.469891,4.1216,7.886,8.8076,12.52
5.473756,9.1758,5.6316,16.7717,19.93
5.478314,4.9814,-7.5304,24.411,26.027
5.482172,5.233,-4.488,9.3826,11.643
5.486175,-6.6653,-1.3256,-4.3838,8.087
5.495609,-6.261,-3.4231,-10.3779,12.594
5.498621,-6.7896,4.0086,-19.8043,21.316
5.505019,-10.5371,4.2506,-13.7461,17.834
5.507461,-5.822,1.284,0.0912,5.963
5.516686,-0.5928,1.835,-11.5409,11.701
5.520203,13.2557,0.8527,-5.5603,14.4
5.52427,16.2646,-4.789,36.4607,40.21
5.529455,9.0923,-5.9879,24.4622,26.775
5.532291,-3.6075,-4.3963,13.7783,14.906
5.53888,-21.9054,-8.3042,13.3856,26.981
5.540885,-12.9135,-6.887,-15.1592,21.071
5.54978,-3.7124,3.515,-25.3915,25.901
5.553998,4.0315,4.6797,-6.9187,9.275
5.558006,1.708,5.6775,-13.0451,14.329
5.562307,6.8231,4.0724,-8.1125,11.356
5.566147,8.049,2.8223,-10.0416,13.175
5.574697,9.9559,4.6793,-2.667,11.319
5.578752,6.3667,4.377,0.0834,7.727
5.583226,3.0435,-3.2863,6.079,7.551
5.587842,-5.4559,-12.1813,23.0015,26.594
5.59179,-7.4659,-4.5794,19.4826,21.361
5.600201,-8.7839,-0.6095,5.6042,10.437
5.608477,-9.0783,-0.4746,-26.7491,28.252
5.609088,2.4464,1.8372,4.6809,5.592
5.612301,4.4022,1.184,-4.3464,6.299
5.617007,2.0766,3.5161,-13.0875,13.71
5.62111,0.6081,6.7152,0.8879,6.801
5.629778,-1.6477,1.5672,2.0553,3.065
5.633912,3.5995,-3.0573,6.5658,8.088
5.638123,-0.9986,0.0494,36.2815,36.295
5.642287,0.6075,-1.848,-6.501,6.786
5.646365,-5.3221,-1.2529,-12.9634,14.069
5.654512,-1.7093,-2.7169,-7.6085,8.258
5.65886,0.2747,0.1004,-8.052,8.057
5.663324,-8.9211,3.1241,-21.4006,23.395
5.667829,-1.6624,6.3615,9.8643,11.855
5.671971,9.7396,2.35,15.6464,18.579
5.68021,12.3368,-5.6119,13.2595,18.961
5.684285,8.1791,-5.0419,-12.8612,16.054
5.688465,-1.3824,1.6903,0.1849,2.191
5.692653,-6.7622,3.7653,-3.2946,8.412
5.69714,-10.4958,-3.5364,-11.7741,16.165
5.702821,-10.1271,-6.7732,5.7863,13.488
5.709864,-2.4556,-3.6651,16.7216,17.294
5.714127,6.9369,3.7022,0.8777,7.912
5.718046,9.7491,2.4297,-5.0174,11.23
5.72238,6.3644,-0.2557,2.617,6.886
5.72642,6.6254,-0.8541,1.0864,6.768
5.73483,-3.0168,-3.1405,-19.7757,20.25
5.73875,-21.6042,-3.777,17.5066,28.062
5.743335,-0.6964,0.4382,-4.1196,4.201
