time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.208424,-7.9464,-5.5587,8.4103,12.837
6.213025,-9.1917,-4.0016,9.5,13.811
6.21707,-7.0694,-1.0712,6.6837,9.788
6.224625,3.0919,2.8412,-3.5455,5.496
6.22553,4.6748,-0.0496,-18.0124,18.609
6.236692,2.6915,-1.3998,-7.912,8.474
6.237917,3.647,-2.7874,2.4415,5.199
6.241627,-1.175,-4.5425,0.2076,4.697
6.247291,-8.8045,-2.5843,11.895,15.023
6.250502,-5.2077,5.9291,20.6016,22.061
6.254814,4.2197,0.0692,13.3383,13.99
6.263517,3.2243,-0.8965,-0.6746,3.414
6.267567,5.6704,2.3783,-9.3512,11.192
6.271503,6.4609,-0.377,-5.0019,8.179
6.275896,5.076,0.46,-7.9258,9.423
6.280461,-1.0799,4.2052,-16.6735,17.229
6.288982,-3.8853,1.9526,-0.1553,4.351
6.292942,1.7907,-2.0529,-5.3789,6.029
6.29735,-2.0596,3.2626,-12.5352,13.116
6.301736,-4.9905,-3.91,6.3903,9.002
6.306913,1.6104,-5.7069,26.494,27.149
6.311285,-4.1314,-5.8364,21.4315,22.593
6.317986,-31.7377,-5.131,26.6612,41.766
6.324589,-8.3407,-3.7829,-6.5683,11.27
6.32611,5.3767,-3.4772,-22.1788,23.085
6.330829,5.7352,-0.6893,-18.563,19.441
6.334759,3.483,4.0075,-7.2317,8.972
6.343114,6.462,4.4783,-16.3425,18.135
6.347359,6.7163,5.2309,-9.2121,12.543
6.351668,7.6852,3.3578,-4.7044,9.616
6.355671,5.3587,3.6062,-7.7409,10.082
6.359753,5.0227,2.7872,-5.3354,7.84
6.364437,-13.8408,-9.7577,12.1077,20.818
6.372821,-13.9323,-15.8922,26.9383,34.239
6.37701,4.3038,-0.2878,24.8266,25.199
6.38153,6.8144,3.6777,17.145,18.813
6.385447,2.4861,3.9519,-9.2882,10.396
6.390219,-1.5555,4.8951,-14.6521,15.526
6.397863,2.2703,1.8712,-3.5679,4.624
6.401944,1.5868,-2.1414,-7.2561,7.73
6.40585,2.3582,1.2308,-7.3693,7.835
6.410373,4.9779,0.7894,0.3229,5.05
6.415294,5.0906,-1.0915,0.0626,5.207
6.424769,-4.8127,-1.3047,-2.1825,5.443
6.427872,-8.4475,-2.5196,14.3485,16.84
6.438494,-2.5102,-2.4105,18.0551,18.387
6.439214,2.2079,1.9069,-0.4592,2.953
6.440253,0.1826,1.0418,-6.6941,6.777
6.444393,1.2842,1.8006,-12.541,12.735
6.455326,2.899,-2.4308,-11.86,12.449
6.456824,-0.2909,-2.2373,1.8683,2.929
6.461345,-8.1881,-0.7277,11.0968,13.81
6.465541,-1.9959,-1.0685,3.6472,4.293
6.469645,4.8063,0.6483,2.2922,5.364
6.478063,-0.1778,6.2495,-2.2309,6.638
6.482086,2.5142,3.6171,13.5267,14.226
6.486268,-4.2855,2.633,2.3428,5.549
6.491221,-4.4689,3.5559,-0.0648,5.711
6.494925,3.1523,-2.0637,0.6339,3.821
6.503474,1.9026,1.744,3.4646,4.32
6.50811,4.9523,-2.0203,-5.9333,7.988
6.512034,2.3574,4.0971,-16.9958,17.641
6.516405,-4.7361,3.5753,-18.7517,19.668
6.520314,-4.897,2.2995,-6.4237,8.398
6.525431,-1.553,-2.5772,-3.1862,4.382
6.538685,3.6013,-0.5661,-5.0442,6.224
6.539739,2.4887,-0.9431,-13.5357,13.795
6.541259,2.9994,-3.3886,2.982,5.42
6.545306,0.0238,-0.145,46.7824,46.783
6.549708,-7.6217,-4.3128,33.7208,34.839
6.558008,-4.4927,-6.011,-8.0607,11.013
6.561967,-4.6108,-0.7873,-10.2152,11.235
6.566138,0.0408,-0.0782,-13.9195,13.92
6.570582,4.4702,-0.7558,-9.5962,10.613
6.57525,1.5782,-0.1924,-3.0067,3.401
6.580113,-3.6095,-1.8966,-6.4688,7.647
6.587879,2.8207,1.9154,-4.7506,5.848
6.591999,3.8773,0.0484,-16.7483,17.191
6.597345,-1.1252,2.8042,-7.7485,8.317
6.600426,2.2802,0.4019,-8.5319,8.84
6.604714,1.0877,1.0161,-7.7724,7.914
6.614252,-8.3312,-2.3061,3.0602,9.17
6.618681,7.037,-4.2599,48.1063,48.804
6.621526,11.8947,-3.1454,14.4479,18.977
6.630722,7.3541,-2.6092,1.2411,7.901
6.631282,-5.2768,-2.5652,0.5863,5.896
6.637947,-16.6861,0.1205,2.6359,16.893
6.642088,-7.0613,-2.4727,-13.163,15.141
6.646192,0.5305,-1.6379,-13.6848,13.793
6.650856,1.8517,0.0017,-13.4188,13.546
6.656054,1.2279,1.4976,-11.5921,11.753
6.659515,-3.219,4.8258,-17.3531,18.297
6.668341,0.6587,7.0169,-3.4347,7.84
6.672359,11.8627,-2.8096,38.8789,40.745
6.676296,7.0368,-1.8177,20.7393,21.976
6.680309,3.3073,2.8163,-0.8389,4.424
6.684768,-4.5339,-1.5039,2.6007,5.439
6.693838,-7.2814,-3.963,2.6696,8.709
6.697958,2.1511,0.7232,-10.8942,11.128
6.701795,-4.4982,5.0892,-12.7179,14.418
6.706516,-0.3257,-0.1998,-10.1827,10.19
6.710348,1.2087,-1.549,-8.756,8.974
6.718633,0.838,-1.815,-5.2598,5.627
6.726715,0.2616,-2.0338,3.7379,4.263
6.727521,0.8853,-4.0459,8.9459,9.858
6.732281,1.9654,1.3834,26.6462,26.754
6.737019,2.3679,0.3015,14.093,14.294
